timestamp,sleep_log_entry_id,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,minutes_asleep,minutes_awake,minutes_after_wakeup,time_in_bed,efficiency,duration,minutes_to_fall_asleep
2020-02-18T05:35:30Z,25947923454,76,20,20,36,87,70,0.11049723756906077,392,60,0,452,91,27120000,0
2020-02-19T06:22:30Z,25963402543,77,22,19,36,89,70,0.11042311661506708,412,72,0,484,92,29040000,0
2020-02-20T07:48:30Z,25986094786,88,24,19,45,137,69,0.10474006116207951,579,76,1,655,92,39300000,0
2020-02-21T06:50:30Z,26001844532,85,24,17,44,131,69,0.11226944667201283,552,71,0,623,92,37380000,0
2020-02-22T07:52:00Z,26016059200,82,21,16,45,115,70,0.11,484,68,0,552,93,33120000,0
2020-02-23T07:57:30Z,26042446714,67,22,12,33,83,73,0.11660329531051965,340,54,0,394,93,23640000,0
2020-02-24T06:55:30Z,26042446715,91,24,21,46,126,73,0.09123757904245709,501,52,5,553,96,33180000,0
2020-02-25T06:42:00Z,26064965963,82,19,23,40,93,73,0.08456243854473942,442,70,0,512,97,30720000,0
2020-02-26T06:42:00Z,26074293698,83,22,20,41,88,72,0.11383709519136408,444,65,0,509,93,30540000,0
2020-02-27T06:47:00Z,26088133858,81,20,20,41,89,71,0.10573122529644269,441,67,0,508,91,30480000,0
2020-02-28T07:14:30Z,26105662997,73,20,12,41,85,70,0.15751295336787566,424,58,0,482,89,28920000,0
2020-02-29T08:01:00Z,26119068981,85,21,22,42,81,72,0.09714285714285714,478,60,0,538,95,32280000,0
2020-03-01T08:22:30Z,26131375313,60,17,12,31,78,73,0.08920863309352518,300,52,0,352,91,21120000,0
2020-03-02T10:08:00Z,26143014034,70,19,10,41,121,74,0.19223173140223832,628,131,0,759,93,45540000,0
2020-03-03T07:31:30Z,26159173890,86,22,19,45,92,76,0.12871287128712872,532,80,0,612,92,36720000,0
2020-03-04T08:28:30Z,26174533009,87,22,21,44,98,74,0.10980392156862745,545,92,1,637,96,38220000,0
2020-03-05T08:13:30Z,26190816499,84,23,20,41,123,71,0.10580524344569288,471,70,0,541,95,32460000,0
2020-03-06T09:12:30Z,26208427837,89,23,21,45,120,72,0.08034321372854915,576,75,0,651,96,39060000,0
2020-03-07T08:46:30Z,26223106206,87,24,18,45,128,72,0.11594202898550725,510,76,0,586,89,35160000,0
2020-03-08T07:25:30Z,26231258246,80,22,22,36,83,72,0.10108303249097472,369,57,0,426,96,25560000,0
2020-03-09T06:44:00Z,26245194112,83,22,19,42,124,71,0.09733606557377049,437,56,0,493,93,29580000,0
2020-03-10T06:49:30Z,26260768443,82,21,21,40,81,72,0.09000989119683482,439,66,0,505,94,30300000,0
2020-03-11T06:47:00Z,26319194532,84,22,20,42,93,71,0.08848614072494669,422,48,0,470,96,28200000,0
2020-03-12T06:54:30Z,26319194534,79,21,20,38,69,72,0.08,374,47,0,421,97,25260000,0
2020-03-13T06:46:30Z,26319194535,84,21,22,41,109,71,0.09412861136999068,475,61,1,536,95,32160000,0
2020-03-14T07:32:00Z,26319194536,71,19,19,33,107,71,0.12144702842377261,336,57,0,393,90,23580000,0
2020-03-15T06:55:30Z,26353709658,84,23,20,41,111,71,0.11776649746192894,432,63,0,495,97,29700000,0
2020-03-16T08:42:30Z,26353709660,85,23,22,40,108,71,0.09029779058597502,454,67,0,521,92,31260000,0
2020-03-17T07:58:00Z,26368934160,79,17,19,43,67,68,0.12108382726502964,494,99,0,593,92,35580000,0
2020-03-18T06:51:30Z,26393281545,80,21,19,40,103,67,0.0910010111223458,428,71,0,499,95,29940000,0
2020-03-19T09:01:00Z,26393281546,78,21,19,38,68,68,0.05625717566016074,395,52,0,447,97,26820000,0
2020-03-20T08:26:00Z,26413497095,82,21,16,45,102,68,0.13130434782608696,508,83,0,591,91,35460000,0
2020-03-21T04:52:00Z,26415801258,72,21,18,33,66,70,0.11179173047473201,296,46,4,342,91,20520000,0
2020-03-22T10:54:00Z,26438065829,74,22,17,35,83,70,0.11216056670602124,373,50,0,423,92,25380000,0
2020-03-23T08:21:30Z,26444879883,89,22,22,45,103,70,0.09195402298850575,495,85,0,580,95,34800000,0
2020-03-24T06:39:30Z,26455360344,80,21,21,38,84,68,0.0665083135391924,385,45,0,430,95,25800000,0
2020-03-25T07:52:00Z,26467580134,80,23,20,37,109,67,0.0854788877445932,418,67,0,485,95,29100000,0
2020-03-26T07:57:00Z,26485220347,77,20,18,39,134,67,0.09809264305177112,471,86,4,557,91,33420000,0
2020-03-27T07:39:30Z,26492260577,89,23,20,46,115,67,0.09182736455463728,486,58,0,544,93,32640000,0
2020-03-28T08:59:30Z,26504210730,88,23,20,45,124,67,0.0984540276647681,542,72,0,614,93,36840000,0
2020-03-29T09:18:00Z,26516188492,84,22,19,43,96,66,0.08364312267657993,442,46,0,548,95,32880000,0
2020-03-30T10:01:30Z,26530448366,90,22,22,46,91,67,0.08494208494208494,589,58,6,647,96,38820000,0
2019-11-01T06:48:00Z,24492529242,84,22,20,42,83,63,0.09081527347781218,,,,,,,
2019-11-02T05:48:30Z,24492529243,73,21,18,34,71,64,0.05683563748079877,303,22,0,325,96,19500000,0
2019-11-03T06:07:30Z,24497617507,66,21,20,25,51,66,0.11411992263056092,224,34,1,258,89,15480000,0
2019-11-06T06:05:30Z,24610755462,78,21,23,34,78,66,0.07671601615074024,332,39,2,371,93,22260000,0
2019-11-07T05:33:00Z,24610755463,78,21,23,34,88,66,0.08274894810659186,323,33,0,356,91,21360000,0
2019-11-08T06:53:30Z,24610755464,77,21,22,34,61,65,0.10083036773428232,365,56,0,421,93,25260000,0
2019-11-09T05:52:30Z,24610755465,79,21,22,36,78,66,0.07818411097099622,357,39,0,396,94,23760000,0
2019-11-10T06:04:00Z,24610755467,83,21,24,38,73,65,0.03543307086614173,362,39,7,401,99,24060000,0
2019-11-13T05:36:30Z,24627152704,76,21,23,32,57,64,0.07479674796747968,281,33,4,314,96,18840000,0
2019-11-14T06:19:30Z,24675145117,74,21,21,32,74,61,0.07133757961783439,339,53,0,392,92,23520000,0
2019-11-15T06:37:00Z,24675145118,76,18,19,39,52,61,0.09018830525272548,435,72,1,507,93,30420000,0
2019-11-16T06:34:30Z,24675145119,76,21,21,34,40,61,0.07170795306388526,342,51,0,393,96,23580000,0
2019-11-17T07:00:00Z,24675145120,72,19,21,32,19,61,0.10414333706606943,376,71,0,447,91,26820000,0
2019-11-18T05:48:30Z,24675145121,79,21,24,34,84,61,0.054441260744985676,319,35,6,354,100,21240000,0
2019-11-20T06:27:30Z,24787002611,81,20,21,40,77,60,0.0774869109947644,420,62,0,482,93,28920000,0
2019-11-21T06:41:30Z,24787002612,85,21,23,41,82,60,0.07301587301587302,420,52,0,472,93,28320000,0
2019-11-22T07:15:00Z,24787002613,81,21,23,37,76,61,0.06532066508313539,378,44,0,422,95,25320000,0
2019-11-23T06:14:00Z,24787002614,81,20,20,41,44,61,0.07236180904522613,445,53,0,498,94,29880000,0
2019-11-24T06:56:30Z,24787002615,74,18,19,37,46,61,0.09257142857142857,387,50,0,437,92,26220000,0
2019-11-25T07:48:00Z,24787002617,78,19,23,36,35,60,0.08868144690781797,381,48,0,429,93,25740000,0
2019-11-26T05:30:30Z,24787002618,78,21,21,36,54,61,0.0622568093385214,351,34,0,385,99,23100000,0
2019-11-27T07:16:00Z,24802914398,79,20,23,36,74,61,0.08183856502242152,388,59,0,447,94,26820000,0
2019-11-28T06:54:00Z,24823985721,84,22,19,43,104,62,0.07523510971786834,445,45,0,490,96,29400000,0
2019-11-29T06:40:30Z,24823985722,83,21,20,42,80,62,0.05938494167550371,426,45,0,471,93,28260000,0
2019-11-30T08:28:00Z,24915539328,79,20,21,38,81,63,0.0748074807480748,405,52,0,457,94,27420000,0
2019-12-01T05:59:00Z,24915539329,78,21,22,35,53,63,0.044182621502209134,319,23,0,342,99,20520000,0
2019-12-02T05:43:30Z,24915539330,81,21,23,37,91,64,0.057034220532319393,361,33,10,394,96,23640000,0
2019-12-03T04:52:30Z,24915539331,73,21,23,29,58,64,0.05759162303664921,259,27,0,286,97,17160000,0
2019-12-04T06:02:30Z,24915539332,78,21,23,34,55,65,0.03522205206738132,302,34,0,336,96,20160000,0
2019-12-05T06:39:30Z,24915539333,80,21,23,36,106,66,0.03329223181257707,363,42,0,405,95,24300000,0
2019-12-06T06:18:00Z,24915539334,77,21,18,38,60,66,0.0665163472378805,401,43,0,444,97,26640000,0
2019-12-07T05:15:00Z,24941889525,71,20,21,30,77,67,0.07062600321027288,279,33,0,312,94,18720000,0
2019-12-08T05:59:30Z,24941889526,85,21,25,39,66,67,0.04186046511627907,311,11,0,322,100,19320000,0
2019-12-09T06:44:30Z,24941889527,88,22,22,44,105,66,0.08676789587852494,617,78,5,695,94,41700000,0
2019-12-11T05:52:30Z,25038452009,77,20,23,34,44,64,0.03475513428120063,299,18,0,317,98,19020000,0
2019-12-12T06:49:00Z,25038452011,78,20,21,37,34,64,0.08041504539559015,353,32,0,385,94,23100000,0
2019-12-13T06:48:30Z,25038452012,84,22,20,42,94,64,0.06331658291457286,453,44,0,497,97,29820000,0
2019-12-14T07:21:30Z,25038452014,76,21,21,34,67,65,0.13522355507088332,390,68,0,458,85,27480000,0
2019-12-15T10:27:00Z,25038452016,66,18,13,35,85,64,0.053857350800582245,319,30,0,349,93,20940000,0
2019-12-16T07:23:00Z,25038452018,79,21,19,39,80,65,0.0857449088960343,417,49,0,466,95,27960000,0
2019-12-17T07:09:30Z,25038452019,80,21,23,36,87,66,0.06689734717416378,382,51,0,433,94,25980000,0
2019-12-18T04:59:00Z,25088880372,77,21,23,33,46,66,0.048903878583473864,280,30,0,310,98,18600000,0
2019-12-19T07:00:00Z,25088880373,77,22,20,35,88,66,0.05334987593052109,358,45,0,403,96,24180000,0
2019-12-20T07:02:30Z,25088880374,83,21,24,38,82,66,0.04955527318932656,368,25,0,393,100,23580000,0
2019-12-22T06:21:00Z,25104898389,68,17,21,30,62,66,0.053125,284,49,0,333,95,19980000,0
2019-12-23T06:33:00Z,25116960703,82,20,24,38,32,66,0.03851261620185923,360,27,1,387,99,23220000,0
2019-12-24T06:36:30Z,25127453319,77,18,24,35,58,64,0.05673758865248227,328,30,0,358,97,21480000,0
2019-12-25T09:45:30Z,25176840829,87,22,20,45,99,64,0.06820119352088662,530,62,0,592,96,35520000,0
2019-12-26T09:16:30Z,25176840830,81,22,21,38,106,64,0.05730994152046784,388,44,0,432,97,25920000,0
2019-12-27T10:01:30Z,25176840831,85,24,19,42,131,64,0.12660798916723087,628,110,0,738,89,44280000,0
2019-12-28T09:28:30Z,25176840832,78,21,18,39,74,65,0.14469772051536176,426,78,1,504,90,30240000,0
2019-12-29T06:02:00Z,25185084737,77,21,23,33,67,66,0.054307116104868915,253,26,6,279,93,16740000,0
2019-12-30T07:33:00Z,25212478077,82,21,24,37,73,66,0.06090808416389812,403,57,0,460,94,27600000,0
2019-12-31T06:09:30Z,25215287457,73,18,21,34,37,65,0.07042253521126761,341,49,3,390,97,23400000,0
2020-01-01T07:17:00Z,25227445628,59,16,15,28,70,66,0.10631741140215717,280,44,1,324,91,19440000,0
2020-01-02T06:38:00Z,25241213238,81,19,22,40,63,67,0.04982618771726535,408,37,0,445,96,26700000,0
2020-01-03T07:00:30Z,25256382469,80,21,23,36,75,68,0.06615214994487321,398,65,0,463,93,27780000,0
2020-01-04T05:53:30Z,25268306667,74,18,24,32,32,68,0.035830618892508145,282,30,0,312,96,18720000,0
2020-01-05T06:02:30Z,25282206791,70,20,22,28,55,66,0.10911424903722722,326,63,0,389,90,23340000,0
2020-01-06T06:19:00Z,25296480291,78,18,24,36,96,64,0.056647398843930635,385,47,0,432,96,25920000,0
2020-01-07T06:45:30Z,25313319038,79,21,23,35,78,63,0.08426270136307311,357,46,1,403,92,24180000,0
2020-01-09T06:16:00Z,25356622311,79,18,23,38,51,64,0.056890012642225034,368,38,0,406,99,24360000,0
2020-01-10T05:10:00Z,25373227429,77,19,21,37,25,63,0.04677623261694058,363,41,9,404,95,24240000,0
2020-01-11T06:42:00Z,25385045103,76,21,24,31,68,65,0.06754966887417219,326,51,0,377,94,22620000,0
2020-01-12T07:13:00Z,25399907944,79,21,23,35,76,63,0.0935738444193912,387,57,0,444,87,26640000,0
2020-01-13T06:13:00Z,25412377139,80,20,25,35,38,61,0.02556818181818182,329,50,2,379,94,22740000,0
2020-01-14T06:24:00Z,25505101421,84,21,24,39,78,61,0.03841676367869616,398,31,0,429,97,25740000,0
2020-01-15T06:57:30Z,25505101422,83,21,24,38,72,61,0.04509283819628647,362,34,0,396,96,23760000,0
2020-01-16T06:12:00Z,25505101423,88,21,24,43,51,62,0.04580152671755725,434,49,0,483,97,28980000,0
2020-01-17T06:47:30Z,25505101424,78,21,23,34,62,62,0.05337078651685393,322,35,0,357,97,21420000,0
2020-01-18T06:56:00Z,25505101425,82,21,23,38,40,62,0.055350553505535055,374,37,0,411,98,24660000,0
2020-01-19T06:38:30Z,25505101426,78,20,22,36,51,62,0.08820023837902265,372,47,0,419,93,25140000,0
2020-01-20T05:27:30Z,25516463514,80,21,24,35,71,62,0.056708160442600276,330,31,0,361,96,21660000,0
2020-01-23T05:48:30Z,25634666239,83,21,24,38,49,63,0.04219948849104859,370,23,0,393,98,23580000,0
2020-01-24T06:46:30Z,25634666241,82,20,23,39,78,62,0.048554913294797684,398,53,0,451,94,27060000,0
2020-01-25T05:53:00Z,25634666242,80,21,24,35,82,62,0.057665260196905765,326,32,0,358,96,21480000,0
2020-01-26T06:07:30Z,25634666243,80,20,22,38,53,62,0.05889570552147239,376,31,0,407,97,24420000,0
2020-01-27T06:22:00Z,25634666244,81,21,23,37,78,60,0.054292929292929296,362,38,0,400,96,24000000,0
2020-01-28T06:33:00Z,25638548789,79,20,22,37,98,62,0.04042806183115339,380,40,0,420,96,25200000,0
2020-01-29T06:10:00Z,25665675604,81,21,24,36,66,63,0.06438896189224705,351,34,0,385,96,23100000,0
2020-02-02T06:36:30Z,25801674014,92,23,22,47,115,63,0.042417815482502653,442,29,0,471,100,28260000,0
2020-02-03T05:42:00Z,25801674015,82,20,24,38,27,62,0.037300177619893425,271,20,0,291,99,17460000,0
2020-02-04T06:51:30Z,25801674016,91,21,23,47,85,62,0.03911735205616851,464,55,5,519,99,31140000,0
2020-02-05T07:12:30Z,25801674017,85,20,23,42,80,62,0.046857142857142854,393,45,0,438,99,26280000,0
2020-02-06T05:41:30Z,25801674018,79,21,22,36,54,62,0.07588532883642496,269,27,0,296,98,17760000,0
2020-02-07T07:00:30Z,25801674019,91,21,23,47,54,62,0.048943270300333706,420,39,1,459,97,27540000,0
2020-02-15T06:43:30Z,26001437252,78,21,19,38,43,59,0.07646176911544228,313,32,0,345,94,20700000,0
2020-02-16T06:04:30Z,26001437253,78,21,19,38,60,59,0.058084772370486655,300,18,0,318,100,19080000,0
2020-02-17T06:18:30Z,26001437254,85,22,20,43,99,60,0.050175029171528586,398,30,0,428,97,25680000,0
2020-02-18T06:07:30Z,26001437255,81,18,21,42,81,61,0.046674445740956826,385,43,7,428,97,25680000,0
2020-02-19T06:42:30Z,26001437256,83,21,20,42,91,62,0.03948896631823461,389,48,0,437,97,26220000,0
2020-02-20T05:08:00Z,26001437257,82,19,24,39,57,63,0.04182509505703422,359,36,0,395,97,23700000,0
2020-03-06T05:59:00Z,26288393354,62,13,12,37,28,62,0.08865710560625815,334,50,1,384,88,23040000,0
2020-03-07T07:17:30Z,26288393356,72,19,14,39,15,64,0.09801324503311258,341,46,0,387,93,23220000,0
2020-03-08T06:35:30Z,26288393357,79,19,21,39,80,66,0.09065934065934066,335,32,0,367,96,22020000,0
2020-03-09T06:55:00Z,26288393358,86,18,22,46,89,67,0.06937561942517344,460,44,0,504,98,30240000,0
2020-03-10T07:34:30Z,26288393361,90,21,23,46,53,68,0.0628385698808234,421,40,0,461,96,27660000,0
2020-03-11T06:07:30Z,26288393363,75,16,22,37,35,70,0.0751592356687898,338,54,0,392,93,23520000,0
2020-03-12T05:31:30Z,26288393364,79,17,24,38,52,70,0.03585147247119078,347,43,1,390,97,23400000,0
2020-03-13T05:48:30Z,26362009390,86,21,22,43,52,66,0.0463980463980464,381,41,2,422,97,25320000,0
2020-03-14T05:49:30Z,26362009391,82,21,23,38,50,66,0.05063291139240506,324,31,5,355,95,21300000,0
2020-03-15T06:21:00Z,26362009392,71,17,14,40,66,67,0.044929396662387676,353,36,0,389,98,23340000,0
2020-03-16T05:55:30Z,26362009393,85,19,24,42,45,68,0.053204353083434096,374,39,0,413,99,24780000,0
2020-03-17T05:54:30Z,26362009394,87,21,23,43,70,68,0.06242774566473988,404,39,0,443,97,26580000,0
2020-03-18T05:26:00Z,26373461658,89,21,25,43,72,69,0.027522935779816515,360,35,0,395,99,23700000,0
2020-03-19T05:54:30Z,26417712764,86,19,24,43,88,69,0.04302477183833116,361,36,0,397,97,23820000,0
2020-03-20T06:48:30Z,26417712765,87,21,24,42,74,69,0.06864988558352403,397,41,0,438,95,26280000,0
2020-03-21T05:56:00Z,26417712766,84,21,23,40,96,68,0.05806451612903226,355,35,0,390,97,23400000,0
2020-03-22T06:18:00Z,26454450457,89,22,24,43,87,69,0.03909952606635071,396,27,0,423,100,25380000,0
2020-03-23T06:13:30Z,26454450458,86,20,23,43,94,68,0.056666666666666664,415,47,0,462,98,27720000,0
2020-03-24T06:16:30Z,26454450459,78,18,22,38,59,68,0.07730061349693251,353,54,0,407,96,24420000,0
2020-03-25T07:16:30Z,26467007799,89,21,22,46,79,67,0.064034151547492,433,37,0,470,96,28200000,0
2020-03-26T05:56:30Z,26478918358,79,17,23,39,57,68,0.03896103896103896,346,41,0,387,98,23220000,0
2020-03-27T06:22:30Z,26491303914,91,22,23,46,88,68,0.04422869471413161,424,47,0,471,99,28260000,0
2020-03-28T06:15:30Z,26503722204,87,21,22,44,79,68,0.043586550435865505,382,26,1,408,98,24480000,0
2020-03-29T06:20:00Z,26515420272,75,16,23,36,25,67,0.052980132450331126,285,39,0,384,99,23040000,0
2020-03-30T06:29:00Z,26528244004,88,21,21,46,62,66,0.07706945765937202,476,49,0,525,96,31500000,0
2019-11-03T07:45:30Z,24496661273,69,17,17,35,65,47,0.06713286713286713,325,38,0,363,95,21780000,0
2019-11-04T06:19:30Z,24507282488,74,17,18,39,76,49,0.057176196032672114,391,38,6,429,97,25740000,0
2019-11-05T06:00:00Z,24521264019,80,21,19,40,48,50,0.041766109785202864,394,29,0,423,98,25380000,0
2019-11-06T06:30:00Z,24533091206,83,17,23,43,61,50,0.03532008830022075,423,42,0,465,97,27900000,0
2019-11-07T06:11:00Z,24545763802,83,21,23,39,113,49,0.042997542997543,379,38,3,417,99,25020000,0
2019-11-08T06:15:00Z,24557853408,75,20,17,38,70,48,0.058530510585305104,372,36,1,408,98,24480000,0
2019-11-09T05:37:30Z,24568212410,79,20,23,36,94,49,0.05548037889039242,337,32,0,369,97,22140000,0
2019-11-11T05:12:30Z,24592858496,82,19,21,42,119,49,0.10379746835443038,487,105,0,592,90,35520000,0
2019-11-12T04:55:30Z,24607479239,79,22,18,39,95,48,0.06256983240223464,407,45,0,452,98,27120000,0
2019-11-13T05:07:30Z,24621015054,84,21,20,43,78,49,0.0539714867617108,458,35,5,493,100,29580000,0
2019-11-14T03:53:30Z,24631465096,74,21,17,36,68,49,0.053061224489795916,339,28,0,367,99,22020000,0
2019-11-15T05:52:00Z,24646187589,82,22,20,40,88,48,0.04572098475967175,398,41,0,439,97,26340000,0
2019-11-16T07:02:00Z,24656738399,77,21,19,37,73,48,0.06706586826347305,371,60,0,431,94,25860000,0
2019-11-17T08:31:30Z,24665542206,77,17,19,41,110,48,0.12371946414499606,511,125,1,636,92,38160000,0
2019-11-18T06:37:30Z,24679261464,79,18,19,42,79,47,0.042598509052183174,423,47,0,470,99,28200000,0
2019-11-19T07:20:30Z,24693510220,76,17,20,39,73,47,0.07149853085210578,433,77,0,510,94,30600000,0
2019-11-20T07:57:30Z,24707432044,67,17,14,36,71,47,0.056152927120669056,364,54,1,418,98,25080000,0
2019-11-21T07:20:30Z,24722175987,86,22,21,43,89,49,0.04559915164369035,436,40,0,476,98,28560000,0
2019-11-22T07:16:30Z,24741602840,84,21,21,42,46,49,0.053069719042663895,427,53,0,480,98,28800000,0
2019-11-23T12:56:00Z,24752041950,66,15,22,29,21,49,0.07837837837837838,166,26,0,192,94,11520000,0
2019-11-24T02:47:30Z,24759202056,62,20,14,28,41,47,0.05517241379310345,191,26,0,217,95,13020000,0
2019-11-24T11:28:00Z,24762453576,77,17,21,39,34,47,0.04292527821939587,305,45,0,350,96,21000000,0
2019-11-26T00:21:00Z,24783452020,65,15,15,35,19,50,0.05698005698005698,168,29,0,197,95,11820000,0
2019-11-27T07:48:30Z,24797705507,67,15,25,27,31,51,0.015384615384615385,256,36,0,292,100,17520000,0
2019-11-28T05:46:30Z,24805899784,88,22,24,42,109,51,0.03239289446185998,433,49,0,482,97,28920000,0
2019-11-29T06:24:00Z,24817501661,71,18,22,31,36,49,0.026694045174537988,227,53,0,280,96,16800000,0
2019-11-30T08:27:30Z,24829064419,87,20,25,42,56,49,0.021920668058455117,442,40,0,482,100,28920000,0
2019-12-01T08:57:30Z,24839914629,87,22,23,42,100,49,0.039378238341968914,439,43,0,482,98,28920000,0
2019-12-02T06:18:30Z,24850322623,71,18,18,35,47,48,0.06258692628650904,323,38,0,361,97,21660000,0
2019-12-03T06:11:00Z,24862152273,78,20,23,35,32,49,0.06284153005464481,329,43,0,372,97,22320000,0
2019-12-04T06:16:30Z,24885254393,73,17,23,33,48,49,0.05874125874125874,313,51,0,364,97,21840000,0
2019-12-05T06:27:30Z,24895268147,72,17,17,38,72,47,0.06892382103990327,376,43,0,419,96,25140000,0
2019-12-06T06:04:00Z,24906930424,84,20,24,40,85,49,0.031287605294825514,392,27,0,419,99,25140000,0
2019-12-07T08:59:30Z,24919092741,83,22,19,42,106,48,0.06981317600786627,462,54,0,516,96,30960000,0
2019-12-08T07:22:30Z,24928573960,75,17,21,37,67,48,0.04156479217603912,369,44,0,413,99,24780000,0
2019-12-09T05:37:30Z,24939969481,70,16,20,34,76,49,0.04700854700854701,317,40,0,357,99,21420000,0
2019-12-10T06:02:00Z,24953593889,83,22,23,38,96,49,0.0328515111695138,358,31,0,389,97,23340000,0
2019-12-11T05:58:30Z,24966405966,73,17,23,33,67,50,0.0504774897680764,321,45,0,366,97,21960000,0
2019-12-12T06:17:30Z,24977749065,78,18,23,37,64,50,0.0547945205479452,362,44,0,406,98,24360000,0
2019-12-13T06:07:30Z,24991429232,77,18,22,37,96,50,0.04915912031047866,352,34,5,386,99,23160000,0
2019-12-14T06:54:00Z,25002803912,76,21,14,41,76,49,0.04330708661417323,365,36,0,401,98,24060000,0
2019-12-15T08:39:30Z,25013700651,65,21,15,29,51,52,0.036968576709796676,247,30,0,277,97,16620000,0
2019-12-16T06:01:00Z,25024964804,90,21,22,47,52,54,0.03024390243902439,481,43,1,524,96,31440000,0
2019-12-17T06:00:30Z,25037255114,80,22,24,34,105,53,0.06025641025641026,341,55,0,396,97,23760000,0
2019-12-18T06:19:30Z,25052435147,79,20,24,35,43,52,0.042105263157894736,341,56,0,397,99,23820000,0
2019-12-19T06:01:30Z,25067461853,77,21,22,34,52,50,0.07133243606998654,327,47,4,374,99,22440000,0
2019-12-20T06:13:00Z,25082636142,74,20,19,35,84,50,0.05291005291005291,336,47,1,383,96,22980000,0
2019-12-21T07:56:30Z,25092965569,86,22,21,43,107,51,0.057004830917874394,476,41,0,517,99,31020000,0
2019-12-22T07:21:30Z,25105870834,76,18,20,38,107,51,0.05956112852664577,418,60,0,478,97,28680000,0
2019-12-23T07:50:30Z,25117004319,71,19,18,34,102,50,0.10876451953537487,398,75,0,473,90,28380000,0
2019-12-24T07:15:00Z,25126883184,78,18,20,40,74,50,0.0455607476635514,397,47,0,444,97,26640000,0
2019-12-25T07:50:30Z,25138404147,77,21,18,38,65,51,0.05389221556886228,379,39,0,418,97,25080000,0
2019-12-26T09:36:30Z,25149224051,83,20,17,46,82,51,0.07110300820419325,487,65,1,552,95,33120000,0
2019-12-27T06:40:00Z,25161716370,73,18,19,36,73,51,0.047748976807639835,336,33,0,369,96,22140000,0
2019-12-28T08:44:30Z,25173570962,91,21,24,46,86,52,0.0392156862745098,489,54,0,543,99,32580000,0
2019-12-29T08:56:00Z,25187701481,82,21,19,42,84,51,0.05192107995846314,433,48,0,481,98,28860000,0
2019-12-30T06:34:30Z,25197759552,74,18,20,36,63,51,0.055401662049861494,332,42,4,374,95,22440000,0
2019-12-31T06:26:30Z,25214554128,78,21,24,33,81,51,0.03298350824587706,302,31,0,333,99,19980000,0
2020-01-01T08:08:00Z,25227582714,75,17,20,38,64,51,0.05125,373,31,1,404,99,24240000,0
2020-01-02T06:13:30Z,25239283106,75,18,21,36,68,52,0.05593451568894952,338,28,0,366,98,21960000,0
2020-01-03T06:02:30Z,25256118203,75,21,17,37,68,52,0.046134663341645885,364,46,0,410,98,24600000,0
2020-01-04T08:13:30Z,25271359837,78,19,22,37,74,54,0.05442176870748299,339,32,1,371,98,22260000,0
2020-01-05T07:43:30Z,25282098546,80,20,20,40,97,54,0.04378698224852071,398,26,0,424,98,25440000,0
2020-01-06T06:49:30Z,25297391731,84,21,24,39,82,54,0.028833551769331587,360,33,0,393,99,23580000,0
2020-01-07T06:24:30Z,25312139850,75,17,24,34,64,53,0.047400611620795105,301,31,0,332,98,19920000,0
2020-01-08T06:33:00Z,25334660981,78,19,24,35,82,52,0.05142857142857143,322,36,0,358,96,21480000,0
2020-01-09T06:15:30Z,25356148165,81,19,24,38,81,51,0.042091836734693876,368,35,0,403,97,24180000,0
2020-01-10T06:42:00Z,25373253385,77,21,20,36,75,50,0.056708160442600276,330,43,6,373,99,22380000,0
2020-01-11T08:06:30Z,25387470221,88,21,24,43,108,51,0.044444444444444446,472,45,0,517,99,31020000,0
2020-01-12T07:40:00Z,25399136780,76,17,20,39,84,49,0.05951115834218916,416,55,0,471,98,28260000,0
2020-01-13T06:34:30Z,25413802187,70,17,17,36,74,49,0.04556962025316456,353,47,0,400,99,24000000,0
2020-01-14T06:24:00Z,25429485307,77,18,20,39,36,50,0.036585365853658534,349,30,1,379,99,22740000,0
2020-01-15T06:23:00Z,25446013819,80,21,24,35,76,51,0.04398826979472141,316,33,0,349,99,20940000,0
2020-01-16T06:29:00Z,25461465565,73,18,18,37,73,50,0.05172413793103448,350,37,0,387,97,23220000,0
2020-01-17T06:27:30Z,25476917193,80,19,24,37,27,51,0.05520702634880803,363,35,0,398,97,23880000,0
2020-01-18T08:10:30Z,25492090464,82,21,19,42,105,51,0.050204918032786885,445,45,1,490,99,29400000,0
2020-01-19T07:59:30Z,25504567259,74,21,15,38,84,51,0.06129398410896708,390,50,0,440,99,26400000,0
2020-01-20T06:36:30Z,25517888831,82,21,23,38,46,52,0.02929936305732484,363,35,2,398,99,23880000,0
2020-01-21T06:39:00Z,25531174764,81,21,22,38,79,52,0.03387850467289719,384,53,0,437,100,26220000,0
2020-01-22T06:42:00Z,25548040573,78,18,23,37,71,52,0.02875816993464052,354,28,0,382,99,22920000,0
2020-01-23T06:05:30Z,25562547490,79,16,24,39,69,51,0.03098927294398093,387,40,0,427,99,25620000,0
2020-01-24T07:10:30Z,25578275833,84,21,23,40,52,51,0.04004329004329004,419,45,0,464,98,27840000,0
2020-01-25T08:30:30Z,25594019790,83,21,20,42,86,51,0.04086021505376344,425,43,0,468,100,28080000,0
2020-01-26T07:44:00Z,25605264731,75,21,16,38,82,51,0.0475609756097561,375,39,0,414,98,24840000,0
2020-01-27T06:29:30Z,25617452062,81,21,23,37,78,52,0.06415094339622641,358,49,0,407,95,24420000,0
